,FIPS_Code,State,Year,Month,Civilian_Pop,Civilian_Labor_Force,Labor_Force_Pct,Employed_Total,Employed_Pct,Unemployed_Total,Unemployed_Rate
27891,16,Idaho,2019,11,1384052,889088,64.2,866032,62.6,23056,2.6
27892,17,Illinois,2019,11,9989539,6405026,64.1,6178403,61.8,226623,3.5
27893,18,Indiana,2019,11,5257617,3390052,64.5,3284278,62.5,105774,3.1
27894,19,Iowa,2019,11,2476140,1742464,70.4,1693168,68.4,49296,2.8
27895,20,Kansas,2019,11,2231343,1501501,67.3,1454798,65.2,46703,3.1
27896,21,Kentucky,2019,11,3502739,2084262,59.5,1999126,57.1,85136,4.1
27897,22,Louisiana,2019,11,3585109,2143640,59.8,2038123,56.8,105517,4.9
27898,23,Maine,2019,11,1114519,699245,62.7,680075,61.0,19170,2.7
27899,24,Maryland,2019,11,4772202,3294632,69.0,3185322,66.7,109310,3.3
27900,25,Massachusetts,2019,11,5644916,3783053,67.0,3673157,65.1,109896,2.9
27901,26,Michigan,2019,11,7997211,4949900,61.9,4762274,59.5,187626,3.8
27902,27,Minnesota,2019,11,4436354,3112333,70.2,3016931,68.0,95402,3.1
27903,28,Mississippi,2019,11,2288427,1286445,56.2,1214960,53.1,71485,5.6
27904,29,Missouri,2019,11,4824710,3099989,64.3,2992970,62.0,107019,3.5
27905,30,Montana,2019,11,855635,542047,63.4,522638,61.1,19409,3.6
27906,31,Nebraska,2019,11,1482720,1045143,70.5,1014641,68.4,30502,2.9
27907,32,Nevada,2019,11,2452584,1591578,64.9,1533376,62.5,58202,3.7
27908,33,New Hampshire,2019,11,1125736,776975,69.0,756989,67.2,19986,2.6
27909,34,New Jersey,2019,11,7079757,4575743,64.6,4412554,62.3,163189,3.6
27910,35,New Mexico,2019,11,1646815,965322,58.6,917621,55.7,47701,4.9
27911,36,New York,2019,11,15642273,9530112,60.9,9175122,58.7,354990,3.7
27912,51000,New York city,2019,11,6715904,4076179,60.7,3930060,58.5,146119,3.6
27913,37,North Carolina,2019,11,8298498,5107121,61.5,4927485,59.4,179636,3.5
27914,38,North Dakota,2019,11,584633,409489,70.0,400218,68.5,9271,2.3
27915,39,Ohio,2019,11,9254101,5878907,63.5,5630337,60.8,248570,4.2
27916,40,Oklahoma,2019,11,3040628,1853848,61.0,1797021,59.1,56827,3.1
27917,41,Oregon,2019,11,3423008,2110217,61.6,2040020,59.6,70197,3.3
27918,42,Pennsylvania,2019,11,10282189,6532247,63.5,6228361,60.6,303886,4.7
27919,44,Rhode Island,2019,11,863899,562239,65.1,542175,62.8,20064,3.6
27920,45,South Carolina,2019,11,4094025,2369497,57.9,2312815,56.5,56682,2.4
27921,46,South Dakota,2019,11,676776,465041,68.7,451418,66.7,13623,2.9
27922,47,Tennessee,2019,11,5404250,3342928,61.9,3226750,59.7,116178,3.5
27923,48,Texas,2019,11,22074778,14164707,64.2,13669808,61.9,494899,3.5
27924,49,Utah,2019,11,2369514,1627137,68.7,1588237,67.0,38900,2.4
27925,50,Vermont,2019,11,518664,344687,66.5,336111,64.8,8576,2.5
27926,51,Virginia,2019,11,6704073,4457320,66.5,4345864,64.8,111456,2.5
27927,53,Washington,2019,11,6053960,3945768,65.2,3792879,62.7,152889,3.9
27928,54,West Virginia,2019,11,1448128,803928,55.5,764457,52.8,39471,4.9
27929,55,Wisconsin,2019,11,4644458,3096036,66.7,2993399,64.5,102637,3.3
27930,56,Wyoming,2019,11,452666,298072,65.8,286213,63.2,11859,4.0
27931,1,Alabama,2019,12,3875217,2243805,57.9,2183474,56.3,60331,2.7
27932,2,Alaska,2019,12,546167,353626,64.7,336041,61.5,17585,5.0
27933,4,Arizona,2019,12,5790821,3577998,61.8,3409326,58.9,168672,4.7
27934,5,Arkansas,2019,12,2352592,1372227,58.3,1323423,56.3,48804,3.6
27935,6,California,2019,12,31082947,19436766,62.5,18629682,59.9,807084,4.2
27936,37,Los Angeles County,2019,12,8034227,5185500,64.5,4942306,61.5,243194,4.7
27937,8,Colorado,2019,12,4579096,3153757,68.9,3072012,67.1,81745,2.6
27938,9,Connecticut,2019,12,2885994,1923545,66.7,1854195,64.2,69350,3.6
27939,10,Delaware,2019,12,785852,492735,62.7,472624,60.1,20111,4.1
27940,11,District of Columbia,2019,12,582435,419987,72.1,399603,68.6,20384,4.9
27941,12,Florida,2019,12,17536150,10451550,59.6,10115912,57.7,335638,3.2
27942,13,Georgia,2019,12,8252983,5194430,62.9,5023703,60.9,170727,3.3
27943,15,Hawaii,2019,12,1089657,673650,61.8,659676,60.5,13974,2.1
27944,16,Idaho,2019,12,1387150,889686,64.1,867044,62.5,22642,2.5
27945,17,Illinois,2019,12,9986797,6387664,64.0,6166253,61.7,221411,3.5
27946,18,Indiana,2019,12,5260181,3384041,64.3,3278446,62.3,105595,3.1
27947,19,Iowa,2019,12,2476859,1739293,70.2,1690212,68.2,49081,2.8
27948,20,Kansas,2019,12,2232017,1501433,67.3,1454675,65.2,46758,3.1
27949,21,Kentucky,2019,12,3503649,2083463,59.5,1998285,57.0,85178,4.1
27950,22,Louisiana,2019,12,3584977,2148287,59.9,2041203,56.9,107084,5.0
27951,23,Maine,2019,12,1115080,699593,62.7,679814,61.0,19779,2.8
27952,24,Maryland,2019,12,4773117,3296994,69.1,3187889,66.8,109105,3.3
27953,25,Massachusetts,2019,12,5646173,3776027,66.9,3667667,65.0,108360,2.9
27954,26,Michigan,2019,12,7997875,4943738,61.8,4759897,59.5,183841,3.7
27955,27,Minnesota,2019,12,4438470,3114576,70.2,3018498,68.0,96078,3.1
27956,28,Mississippi,2019,12,2288447,1285312,56.2,1214113,53.1,71199,5.5
27957,29,Missouri,2019,12,4826623,3100780,64.2,2992178,62.0,108602,3.5
27958,30,Montana,2019,12,856541,542499,63.3,522984,61.1,19515,3.6
27959,31,Nebraska,2019,12,1483375,1044977,70.4,1014498,68.4,30479,2.9
27960,32,Nevada,2019,12,2456633,1595314,64.9,1537291,62.6,58023,3.6
27961,33,New Hampshire,2019,12,1126440,775773,68.9,755903,67.1,19870,2.6
27962,34,New Jersey,2019,12,7080479,4580151,64.7,4415112,62.4,165039,3.6
27963,35,New Mexico,2019,12,1647893,965432,58.6,917128,55.7,48304,5.0
27964,36,New York,2019,12,15636374,9527474,60.9,9172201,58.7,355273,3.7
27965,51000,New York city,2019,12,6710612,4074722,60.7,3928806,58.5,145916,3.6
27966,37,North Carolina,2019,12,8307647,5109000,61.5,4930705,59.4,178295,3.5
27967,38,North Dakota,2019,12,584768,408670,69.9,399519,68.3,9151,2.2
27968,39,Ohio,2019,12,9255603,5887786,63.6,5631692,60.8,256094,4.3
27969,40,Oklahoma,2019,12,3042581,1852804,60.9,1796353,59.0,56451,3.0
27970,41,Oregon,2019,12,3425727,2109883,61.6,2039745,59.5,70138,3.3
27971,42,Pennsylvania,2019,12,10282920,6533827,63.5,6225747,60.5,308080,4.7
27972,44,Rhode Island,2019,12,864015,562169,65.1,541776,62.7,20393,3.6
27973,45,South Carolina,2019,12,4099416,2368275,57.8,2309345,56.3,58930,2.5
27974,46,South Dakota,2019,12,677282,464658,68.6,451175,66.6,13483,2.9
27975,47,Tennessee,2019,12,5409243,3341819,61.8,3222404,59.6,119415,3.6
27976,48,Texas,2019,12,22105815,14174181,64.1,13677859,61.9,496322,3.5
27977,49,Utah,2019,12,2373687,1629570,68.7,1590354,67.0,39216,2.4
27978,50,Vermont,2019,12,518756,344333,66.4,335826,64.7,8507,2.5
27979,51,Virginia,2019,12,6707692,4457736,66.5,4347665,64.8,110071,2.5
27980,53,Washington,2019,12,6060751,3951421,65.2,3798056,62.7,153365,3.9
27981,54,West Virginia,2019,12,1447684,804650,55.6,765045,52.8,39605,4.9
27982,55,Wisconsin,2019,12,4646321,3091661,66.5,2989464,64.3,102197,3.3
27983,56,Wyoming,2019,12,452928,298339,65.9,285925,63.1,12414,4.2
27984,1,Alabama,2020,1,3876526,2240277,57.8,2180872,56.3,59405,2.7
27985,2,Alaska,2020,1,546109,353349,64.7,335692,61.5,17657,5.0
27986,4,Arizona,2020,1,5802213,3581294,61.7,3409624,58.8,171670,4.8
27987,5,Arkansas,2020,1,2353674,1372291,58.3,1322159,56.2,50132,3.7
27988,6,California,2020,1,31086836,19437115,62.5,18613291,59.9,823824,4.2
27989,37,Los Angeles County,2020,1,8031759,5192929,64.7,4942933,61.5,249996,4.8
27990,8,Colorado,2020,1,4584112,3154544,68.8,3070164,67.0,84380,2.7
27991,9,Connecticut,2020,1,2885953,1921041,66.6,1850746,64.1,70295,3.7
27992,10,Delaware,2020,1,786721,493327,62.7,472306,60.0,21021,4.3
27993,11,District of Columbia,2020,1,582696,420360,72.1,399827,68.6,20533,4.9
27994,12,Florida,2020,1,17555962,10458937,59.6,10116910,57.6,342027,3.3
27995,13,Georgia,2020,1,8260627,5198431,62.9,5024604,60.8,173827,3.3
27996,15,Hawaii,2020,1,1089395,673017,61.8,659237,60.5,13780,2.0
27997,16,Idaho,2020,1,1390161,889944,64.0,867117,62.4,22827,2.6
27998,17,Illinois,2020,1,9983613,6370035,63.8,6149010,61.6,221025,3.5
27999,18,Indiana,2020,1,5262529,3372996,64.1,3266538,62.1,106458,3.2
28000,19,Iowa,2020,1,2477479,1734173,70.0,1684860,68.0,49313,2.8
28001,20,Kansas,2020,1,2232550,1500177,67.2,1453029,65.1,47148,3.1
28002,21,Kentucky,2020,1,3504469,2081086,59.4,1995321,56.9,85765,4.1
28003,22,Louisiana,2020,1,3584646,2150907,60.0,2041637,57.0,109270,5.1
28004,23,Maine,2020,1,1115592,699646,62.7,678873,60.9,20773,3.0
28005,24,Maryland,2020,1,4773748,3298221,69.1,3187160,66.8,111061,3.4
28006,25,Massachusetts,2020,1,5647161,3763790,66.6,3657139,64.8,106651,2.8
28007,26,Michigan,2020,1,7998157,4936707,61.7,4753182,59.4,183525,3.7
28008,27,Minnesota,2020,1,4440365,3116174,70.2,3017331,68.0,98843,3.2
28009,28,Mississippi,2020,1,2288349,1284171,56.1,1211954,53.0,72217,5.6
28010,29,Missouri,2020,1,4828271,3099592,64.2,2989051,61.9,110541,3.6
28011,30,Montana,2020,1,857398,542553,63.3,522727,61.0,19826,3.7
28012,31,Nebraska,2020,1,1484013,1044199,70.4,1013444,68.3,30755,2.9
28013,32,Nevada,2020,1,2460603,1597920,64.9,1539287,62.6,58633,3.7
28014,33,New Hampshire,2020,1,1127119,773561,68.6,753657,66.9,19904,2.6
28015,34,New Jersey,2020,1,7080875,4580764,64.7,4413361,62.3,167403,3.7
28016,35,New Mexico,2020,1,1648883,965005,58.5,915559,55.5,49446,5.1
28017,36,New York,2020,1,15629851,9518110,60.9,9158192,58.6,359918,3.8
28018,51000,New York city,2020,1,6705628,4071802,60.7,3923709,58.5,148093,3.6
28019,37,North Carolina,2020,1,8316381,5108053,61.4,4928448,59.3,179605,3.5
28020,38,North Dakota,2020,1,584888,407647,69.7,398499,68.1,9148,2.2
28021,39,Ohio,2020,1,9256594,5895125,63.7,5627571,60.8,267554,4.5
28022,40,Oklahoma,2020,1,3044378,1850300,60.8,1793406,58.9,56894,3.1
28023,41,Oregon,2020,1,3428283,2108977,61.5,2037231,59.4,71746,3.4
28024,42,Pennsylvania,2020,1,10283103,6532104,63.5,6216949,60.5,315155,4.8
28025,44,Rhode Island,2020,1,864092,562012,65.0,540769,62.6,21243,3.8
28026,45,South Carolina,2020,1,4104607,2366322,57.7,2304184,56.1,62138,2.6
28027,46,South Dakota,2020,1,677767,463997,68.5,450535,66.5,13462,2.9
28028,47,Tennessee,2020,1,5413972,3338446,61.7,3214183,59.4,124263,3.7
28029,48,Texas,2020,1,22136086,14178765,64.1,13673709,61.8,505056,3.6
28030,49,Utah,2020,1,2377669,1630818,68.6,1590908,66.9,39910,2.4
28031,50,Vermont,2020,1,518807,343628,66.2,335164,64.6,8464,2.5
28032,51,Virginia,2020,1,6711014,4453855,66.4,4343866,64.7,109989,2.5
28033,53,Washington,2020,1,6067267,3957004,65.2,3799953,62.6,157051,4.0
28034,54,West Virginia,2020,1,1447094,805300,55.6,764995,52.9,40305,5.0
28035,55,Wisconsin,2020,1,4647953,3084954,66.4,2982788,64.2,102166,3.3
28036,56,Wyoming,2020,1,453129,298600,65.9,285320,63.0,13280,4.4
28037,1,Alabama,2020,2,3877055,2236491,57.7,2177852,56.2,58639,2.6
28038,2,Alaska,2020,2,545922,352940,64.7,335023,61.4,17917,5.1
28039,4,Arizona,2020,2,5812433,3584045,61.7,3407756,58.6,176289,4.9
28040,5,Arkansas,2020,2,2354279,1371944,58.3,1319917,56.1,52027,3.8
28041,6,California,2020,2,31086594,19433049,62.5,18587756,59.8,845293,4.3
28042,37,Los Angeles County,2020,2,8028560,5197862,64.7,4939712,61.5,258150,5.0
28043,8,Colorado,2020,2,4588565,3153582,68.7,3065913,66.8,87669,2.8
28044,9,Connecticut,2020,2,2885386,1917993,66.5,1846218,64.0,71775,3.7
28045,10,Delaware,2020,2,787402,494035,62.7,471865,59.9,22170,4.5
28046,11,District of Columbia,2020,2,582864,420448,72.1,399437,68.5,21011,5.0
28047,12,Florida,2020,2,17571923,10461404,59.5,10111574,57.5,349830,3.3
28048,13,Georgia,2020,2,8266924,5201435,62.9,5021666,60.7,179769,3.5
28049,15,Hawaii,2020,2,1088920,671901,61.7,658112,60.4,13789,2.1
28050,16,Idaho,2020,2,1392964,890044,63.9,866502,62.2,23542,2.6
28051,17,Illinois,2020,2,9978724,6355061,63.7,6128641,61.4,226420,3.6
28052,18,Indiana,2020,2,5263980,3359160,63.8,3250571,61.8,108589,3.2
